a2182	3650.000000	127.000000	2.392579	1.000000	1.220703	1.000000
a2533	16000.000000	1024.000000	2.133789	1.000000	1.540040	1.000000
a2620	14400.000000	1024.000000	2.559567	1.000000	1.229492	1.000000
a4113	16000.000000	1024.000000	1.976609	1.000000	1.600389	1.000000
a2604	4095.000000	127.000000	1.965517	1.000000	1.502463	1.000000
a0500	14400.000000	1024.000000	2.124022	1.000000	1.533204	1.000000
a2307	14400.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a3292	3650.000000	128.000000	2.085936	1.000000	1.584962	1.000000
a0540	3692.000000	128.000000	2.173828	1.000000	1.343750	1.000000
a0254	3711.000000	127.000000	1.954102	1.000000	1.204101	1.000000
a1787	3709.000000	127.000000	2.221679	1.000000	1.350587	1.000000
a4949	12700.000000	1022.000000	1.674935	1.000000	2.226691	1.000000
a0756	16000.000000	1024.000000	2.348631	1.000000	1.330077	1.000000
a3930	4056.000000	255.000000	2.619138	1.000000	1.350587	1.000000
a0034	3711.000000	128.000000	1.920897	1.000000	1.452148	1.000000
a3541	16000.000000	1024.000000	2.381837	1.000000	1.260741	1.000000
a3349	16000.000000	1024.000000	2.375974	1.000000	1.354492	1.000000
a2263	16000.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a3887	13600.000000	1024.000000	2.211915	1.000000	1.354492	1.000000
a4644	3650.000000	128.000000	2.165041	1.000000	1.256836	1.000000
a1328	3650.000000	127.000000	2.333009	1.000000	1.314453	1.000000
a1557	16000.000000	1024.000000	2.354492	1.000000	1.374023	1.000000
a2721	14400.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a0423	3650.000000	127.000000	1.996096	1.000000	1.481446	1.000000
a0536	16000.000000	1024.000000	2.085936	1.000000	1.423828	1.000000
a2616	3692.000000	127.000000	1.672851	1.000000	1.774415	1.000000
a0637	14400.000000	1024.000000	1.770908	1.000000	1.970909	1.000000
a2970	4095.000000	127.000000	2.097535	1.000000	1.354679	1.000000
a4636	3650.000000	127.000000	1.505358	1.000000	1.975001	1.000000
a0434	16000.000000	1024.000000	1.928711	1.000000	1.675780	1.000000
a3159	3700.000000	127.000000	1.331822	1.000000	2.270173	1.000000
a4151	3692.000000	128.000000	1.882814	1.000000	1.466796	1.000000
a0581	4071.000000	127.000000	1.825194	1.000000	1.444335	1.000000
a0406	3692.000000	128.000000	2.073244	1.000000	1.398437	1.000000
a2655	16000.000000	1024.000000	1.996132	1.000000	1.630561	1.000000
a0294	4000.000000	127.000000	2.226096	1.000000	1.147324	1.000000
a1864	3692.000000	128.000000	2.124022	1.000000	1.486328	1.000000
a0102	16000.000000	1024.000000	1.782375	1.000000	1.982015	1.000000
a0528	4095.000000	127.000000	2.052217	1.000000	1.460099	1.000000
a4990	3650.000000	128.000000	2.056640	1.000000	1.490235	1.000000
a1951	4095.000000	114.000000	1.842050	1.000000	1.134329	1.000000
a0245	14400.000000	1024.000000	2.156250	1.000000	1.493164	1.000000
a2607	4095.000000	127.000000	1.441558	1.000000	2.123810	1.000000
a0270	3711.000000	127.000000	2.047850	1.000000	1.115234	1.000000
a3246	4095.000000	127.000000	2.056158	1.000000	1.458128	1.000000
a3098	4095.000000	127.000000	1.853201	1.000000	1.700492	1.000000
a3901	16000.000000	1024.000000	2.337891	1.000000	1.338867	1.000000
a3267	4000.000000	126.000000	2.021648	1.000000	1.294046	1.000000
a2054	13600.000000	1023.000000	2.086955	1.000000	2.124762	1.000000
a1269	3692.000000	128.000000	1.756836	1.000000	1.872070	1.000000
a0071	4095.000000	128.000000	1.721748	1.000000	1.734542	1.000000
a1517	16000.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a0561	13600.000000	1023.000000	2.420897	1.000000	1.294922	1.000000
a4025	14400.000000	1024.000000	2.598631	1.000000	1.264648	1.000000
a2565	3692.000000	127.000000	2.300781	1.000000	1.290040	1.000000
a3567	4095.000000	128.000000	2.462617	1.000000	1.518690	1.000000
a1001	16000.000000	1024.000000	2.064452	1.000000	1.747070	1.000000
a0091	3650.000000	128.000000	2.265627	1.000000	1.363282	1.000000
a3934	4095.000000	127.000000	2.011822	1.000000	1.466009	1.000000
a2638	4095.000000	129.000000	2.279614	1.000000	1.245796	1.000000
a0901	3398.000000	127.000000	1.980469	1.000000	1.484375	1.000000
a2320	4000.000000	130.000000	2.078172	1.000000	1.296452	1.000000
a4621	16000.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a1802	3692.000000	128.000000	1.670900	1.000000	1.756836	1.000000
a1824	13600.000000	1023.000000	2.286132	1.000000	1.395508	1.000000
a2128	3650.000000	127.000000	2.085936	1.000000	1.423828	1.000000
a3719	3919.000000	128.000000	1.678900	1.000000	2.271060	1.000000
a2692	3692.000000	127.000000	1.686008	1.000000	1.686008	1.000000
a1461	13600.000000	1022.000000	2.426760	1.000000	1.345703	1.000000
a4685	3692.000000	128.000000	2.337891	1.000000	1.178712	1.000000
a4056	4000.000000	127.000000	1.532637	1.000000	1.664289	1.000000
a4779	3692.000000	128.000000	2.124022	1.000000	1.330077	1.000000
a1722	16000.000000	1024.000000	2.120117	1.000000	1.553712	1.000000
a1059	4095.000000	127.000000	2.249405	1.000000	1.855608	1.000000
a3439	16000.000000	1024.000000	2.359375	1.000000	1.347656	1.000000
a1471	3692.000000	127.000000	2.197266	1.000000	1.323241	1.000000
a1489	14400.000000	1024.000000	2.156250	1.000000	1.551759	1.000000
a0707	3692.000000	127.000000	2.156250	1.000000	1.375976	1.000000
a0861	4000.000000	126.000000	1.985569	1.000000	1.532170	1.000000
a2644	13600.000000	1023.000000	1.937162	1.000000	1.921004	1.000000
a2194	16000.000000	1024.000000	1.825194	1.000000	1.729493	1.000000
a4918	3692.000000	127.000000	2.169922	1.000000	1.350587	1.000000
a4553	3650.000000	128.000000	1.812500	1.000000	1.587891	1.000000
a4735	3692.000000	128.000000	1.903319	1.000000	1.484375	1.000000
a4052	3650.000000	127.000000	2.040038	1.000000	1.484375	1.000000
a0085	4095.000000	127.000000	2.023644	1.000000	1.474876	1.000000
a1070	3692.000000	128.000000	2.019533	1.000000	1.475586	1.000000
a4689	16000.000000	1024.000000	2.216799	1.000000	1.387696	1.000000
a2898	3692.000000	128.000000	2.102541	1.000000	1.300781	1.000000
a1768	3650.000000	127.000000	2.142580	1.000000	1.352539	1.000000
a2654	16100.000000	1023.000000	2.188476	1.000000	1.434570	1.000000
a3264	3650.000000	127.000000	1.996096	1.000000	1.497071	1.000000
a3896	16100.000000	1024.000000	2.151366	1.000000	1.440430	1.000000
a4665	3692.000000	127.000000	1.946290	1.000000	1.464843	1.000000
a3832	3650.000000	127.000000	2.040038	1.000000	1.484375	1.000000
a2680	4095.000000	127.000000	1.755664	1.000000	1.761577	1.000000
a3469	4095.000000	128.000000	1.483970	1.000000	1.837641	1.000000
a4044	4056.000000	255.000000	1.792870	1.000000	1.883431	1.000000
a1376	13600.000000	1024.000000	2.370118	1.000000	1.256836	1.000000
a3755	3692.000000	127.000000	1.954102	1.000000	1.558594	1.000000
a4966	3692.000000	128.000000	1.976562	1.000000	1.389649	1.000000
a0146	3692.000000	127.000000	2.003908	1.000000	1.427735	1.000000
a0609	3692.000000	127.000000	2.240234	1.000000	1.360352	1.000000
a1311	3711.000000	127.000000	1.895508	1.000000	1.406250	1.000000
a0552	3700.000000	127.000000	2.019533	1.000000	1.117187	1.000000
a1031	14400.000000	1024.000000	2.115234	1.000000	1.442383	1.000000
a3527	14400.000000	1024.000000	1.652893	1.000000	1.827365	1.000000
a2601	4095.000000	127.000000	1.915272	1.000000	1.544829	1.000000
a3007	3692.000000	127.000000	1.875001	1.000000	1.630858	1.000000
a3022	4000.000000	127.000000	2.026457	1.000000	1.283223	1.000000
a2903	32768.000000	817.000000	2.503906	1.000000	1.090799	1.000000
a4751	3692.000000	128.000000	2.093750	1.000000	1.338867	1.000000
a3134	14400.000000	1024.000000	2.151366	1.000000	1.436524	1.000000
a3985	3711.000000	127.000000	1.957031	1.000000	1.169922	1.000000
a4814	3692.000000	127.000000	1.832032	1.000000	1.638673	1.000000
a3970	4000.000000	124.000000	2.271798	1.000000	1.226699	1.000000
a0101	13600.000000	1023.000000	2.056640	1.000000	1.523438	1.000000
a1631	16100.000000	1024.000000	2.250975	1.000000	1.442383	1.000000
a2253	3711.000000	127.000000	1.885743	1.000000	1.261718	1.000000
a2733	3650.000000	256.000000	2.265627	1.000000	1.497071	1.000000
a0244	4095.000000	127.000000	1.771178	1.000000	1.945472	1.000000
a2019	13600.000000	1024.000000	1.781452	1.000000	2.022580	1.000000
a1223	4095.000000	127.000000	2.136793	1.000000	1.896227	1.000000
a1299	13600.000000	1024.000000	1.557659	1.000000	2.234941	1.000000
a2497	13600.000000	1023.000000	2.250975	1.000000	1.442383	1.000000
a2586	3700.000000	127.000000	1.950196	1.000000	1.439454	1.000000
a1115	4095.000000	128.000000	2.089654	1.000000	1.405912	1.000000
a0632	3692.000000	127.000000	1.972655	1.000000	1.497071	1.000000
a3791	3650.000000	127.000000	2.240234	1.000000	1.360352	1.000000
a1405	13600.000000	1023.000000	1.557659	1.000000	2.234941	1.000000
a3043	3692.000000	128.000000	2.265627	1.000000	1.402344	1.000000
a3158	15100.000000	1024.000000	2.133789	1.000000	1.375976	1.000000
a0388	4056.000000	255.000000	2.275391	1.000000	1.684571	1.000000
a1267	4095.000000	127.000000	1.965517	1.000000	1.493596	1.000000
a2445	3750.000000	128.000000	1.920897	1.000000	1.452148	1.000000
a3029	3650.000000	127.000000	1.498749	1.000000	1.981650	1.000000
a0442	3650.000000	128.000000	2.056640	1.000000	1.490235	1.000000
a1588	3692.000000	127.000000	1.889648	1.000000	1.548829	1.000000
a2474	16000.000000	1024.000000	1.943359	1.000000	1.560547	1.000000
a1305	13600.000000	1023.000000	2.250975	1.000000	1.442383	1.000000
a3489	4095.000000	128.000000	1.362381	1.000000	2.528164	1.000000
a2841	15100.000000	1024.000000	1.458298	1.000000	2.005057	1.000000
a1886	4095.000000	128.000000	1.581963	1.000000	1.848275	1.000000
a2876	4071.000000	127.000000	1.564456	1.000000	2.052486	1.000000
a3986	16000.000000	1024.000000	2.479495	1.000000	1.206054	1.000000
a4597	3692.000000	127.000000	1.943359	1.000000	1.450196	1.000000
a1202	4095.000000	127.000000	1.935962	1.000000	1.542858	1.000000
a2932	3700.000000	128.000000	2.216799	1.000000	1.206054	1.000000
a3913	3726.000000	255.000000	2.270508	1.000000	1.495117	1.000000
a4169	4000.000000	133.000000	2.661323	1.000000	1.169648	1.000000
a3117	3711.000000	128.000000	2.220702	1.000000	1.041016	1.000000
a1782	3300.000000	127.000000	2.270508	1.000000	1.326172	1.000000
a4003	13600.000000	1024.000000	2.250975	1.000000	1.442383	1.000000
a4116	4095.000000	127.000000	1.752710	1.000000	1.767487	1.000000
a2888	4095.000000	127.000000	2.011822	1.000000	1.531035	1.000000
a0800	16000.000000	1024.000000	2.438477	1.000000	1.414063	1.000000
a2225	3650.000000	128.000000	2.081053	1.000000	1.643556	1.000000
a1878	4000.000000	126.000000	2.069755	1.000000	1.274804	1.000000
a2380	3650.000000	127.000000	2.333009	1.000000	1.270508	1.000000
a3420	3650.000000	257.000000	1.822762	1.000000	2.003731	1.000000
a2580	3700.000000	127.000000	1.761720	1.000000	1.402344	1.000000
a3708	4095.000000	127.000000	1.705420	1.000000	1.743843	1.000000
a1032	16000.000000	1024.000000	2.375974	1.000000	1.354492	1.000000
a0233	4071.000000	127.000000	2.173828	1.000000	1.203125	1.000000
a0963	4000.000000	127.000000	2.661323	1.000000	1.169648	1.000000
a4691	15600.000000	1024.000000	2.479495	1.000000	1.345703	1.000000
a0515	13600.000000	1024.000000	2.250975	1.000000	1.442383	1.000000
a2157	4095.000000	128.000000	2.072908	1.000000	1.345814	1.000000
a0238	3692.000000	128.000000	1.917969	1.000000	1.493164	1.000000
a1018	4071.000000	127.000000	1.924806	1.000000	1.323241	1.000000
a1521	4095.000000	127.000000	2.080789	1.000000	1.506403	1.000000
a0246	3650.000000	255.000000	2.359375	1.000000	1.419922	1.000000
a0073	16000.000000	1024.000000	1.855942	1.000000	1.990644	1.000000
a3026	3692.000000	128.000000	2.275391	1.000000	1.250000	1.000000
a2212	3650.000000	128.000000	2.311524	1.000000	1.290040	1.000000
a1462	16000.000000	1024.000000	2.337891	1.000000	1.389649	1.000000
a3124	14400.000000	1024.000000	2.128905	1.000000	1.573242	1.000000
a4828	4000.000000	129.000000	1.850872	1.000000	1.243535	1.000000
a1122	3650.000000	127.000000	2.156250	1.000000	1.339843	1.000000
a1930	3749.000000	127.000000	2.226562	1.000000	1.138672	1.000000
a2656	4095.000000	128.000000	2.279614	1.000000	1.245796	1.000000
a3056	16000.000000	1024.000000	2.051758	1.000000	1.473633	1.000000
a4915	15600.000000	1024.000000	2.207033	1.000000	1.765624	1.000000
a2634	16000.000000	1024.000000	1.866486	1.000000	1.747503	1.000000
a1072	3845.000000	127.000000	1.828123	1.000000	1.834960	1.000000
a3965	4071.000000	127.000000	1.524107	1.000000	2.040179	1.000000
a1874	13600.000000	1023.000000	2.420897	1.000000	1.294922	1.000000
a2886	4095.000000	127.000000	1.849259	1.000000	1.563546	1.000000
a2570	3692.000000	128.000000	2.183592	1.000000	1.325195	1.000000
a4180	14400.000000	1024.000000	1.753611	1.000000	1.950359	1.000000
a3218	16000.000000	1024.000000	2.354492	1.000000	1.345703	1.000000
a4550	3650.000000	128.000000	2.073244	1.000000	1.330077	1.000000
a0978	3700.000000	128.000000	1.920897	1.000000	1.452148	1.000000
a2238	3749.000000	127.000000	1.920897	1.000000	1.452148	1.000000
a3102	3700.000000	127.000000	2.011720	1.000000	1.201172	1.000000
a1978	14400.000000	1024.000000	2.255860	1.000000	1.333008	1.000000
a1436	4000.000000	127.000000	2.661323	1.000000	1.169648	1.000000
a1399	3692.000000	128.000000	1.777345	1.000000	1.872070	1.000000
a0541	4095.000000	127.000000	1.441481	1.000000	2.123922	1.000000
a1592	3692.000000	127.000000	1.907225	1.000000	1.512694	1.000000
a1215	4095.000000	128.000000	1.501046	1.000000	1.917365	1.000000
a1873	4095.000000	127.000000	2.015763	1.000000	1.431527	1.000000
a2725	3692.000000	127.000000	2.311524	1.000000	1.211914	1.000000
a0082	14400.000000	1024.000000	2.306640	1.000000	1.356445	1.000000
a3750	14400.000000	1024.000000	1.826551	1.000000	1.764534	1.000000
a1273	16000.000000	1024.000000	2.221679	1.000000	1.503906	1.000000
a3911	3692.000000	128.000000	1.812500	1.000000	1.568359	1.000000
a0594	3709.000000	127.000000	1.555365	1.000000	2.072960	1.000000
a0643	32768.000000	788.000000	2.152737	1.000000	1.265184	1.000000
a3421	3692.000000	127.000000	1.920897	1.000000	1.672851	1.000000
a1853	3692.000000	128.000000	1.996096	1.000000	1.369141	1.000000
a2273	3650.000000	127.000000	1.744972	1.000000	2.021938	1.000000
a4819	3692.000000	128.000000	2.169922	1.000000	1.349610	1.000000
a4430	15600.000000	1023.000000	2.235351	1.000000	1.544922	1.000000
a3047	13600.000000	1024.000000	2.032227	1.000000	1.584962	1.000000
a3594	4056.000000	255.000000	2.559567	1.000000	1.395508	1.000000
a2306	4095.000000	127.000000	2.097535	1.000000	1.354679	1.000000
a0370	3711.000000	127.000000	1.847657	1.000000	1.406250	1.000000
a4416	3650.000000	127.000000	2.089842	1.000000	1.314453	1.000000
a2597	3692.000000	128.000000	2.165041	1.000000	1.402344	1.000000
a1108	4000.000000	128.000000	2.131088	1.000000	1.223091	1.000000
a3505	32768.000000	816.000000	2.342754	1.000000	1.088394	1.000000
a2205	3650.000000	127.000000	2.207033	1.000000	1.358399	1.000000
a0318	16000.000000	1024.000000	2.230470	1.000000	1.408203	1.000000
a0804	4000.000000	261.000000	1.945881	1.000000	1.249549	1.000000
a0381	3692.000000	127.000000	2.111326	1.000000	1.419922	1.000000
a3688	3650.000000	128.000000	2.056640	1.000000	1.490235	1.000000
a2892	3650.000000	128.000000	2.000000	1.000000	1.466796	1.000000
a1509	3692.000000	127.000000	1.899415	1.000000	1.440430	1.000000
a4100	4095.000000	128.000000	1.540398	1.000000	1.841553	1.000000
a0043	3692.000000	127.000000	1.670900	1.000000	1.828123	1.000000
a4598	3650.000000	128.000000	2.160158	1.000000	1.345703	1.000000
a1685	4071.000000	127.000000	1.744643	1.000000	2.403569	1.000000
a2289	3700.000000	127.000000	1.851564	1.000000	1.291993	1.000000
a1382	3650.000000	127.000000	2.327151	1.000000	1.349610	1.000000
a0372	4000.000000	127.000000	1.874924	1.000000	1.354179	1.000000
a4631	3692.000000	128.000000	2.124022	1.000000	1.398437	1.000000
a3908	4095.000000	127.000000	1.965270	1.000000	1.865539	1.000000
a0377	16000.000000	1024.000000	2.365235	1.000000	1.241211	1.000000
a0972	14400.000000	1024.000000	1.988281	1.000000	1.649414	1.000000
a4172	3711.000000	127.000000	1.927733	1.000000	1.425474	1.000000
a4628	3692.000000	127.000000	1.865233	1.000000	1.503906	1.000000
a3326	4095.000000	127.000000	2.097535	1.000000	1.354679	1.000000
a2631	16000.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a1896	4095.000000	128.000000	1.608291	1.000000	1.779274	1.000000
a1847	3692.000000	127.000000	1.972655	1.000000	1.521484	1.000000
a1994	3692.000000	127.000000	2.235351	1.000000	1.374023	1.000000
a3180	3692.000000	127.000000	1.939454	1.000000	1.548829	1.000000
a2075	4095.000000	127.000000	2.042776	1.000000	1.927168	1.000000
a1359	13600.000000	1023.000000	2.420897	1.000000	1.294922	1.000000
a2086	13600.000000	1024.000000	2.420897	1.000000	1.294922	1.000000
a2971	3650.000000	128.000000	2.056640	1.000000	1.490235	1.000000
a4026	13600.000000	1024.000000	2.250975	1.000000	1.442383	1.000000
a3256	3650.000000	127.000000	2.098631	1.000000	1.412110	1.000000
a0349	4071.000000	127.000000	1.924806	1.000000	1.323241	1.000000
a0148	3692.000000	127.000000	2.467771	1.000000	1.161133	1.000000
a3101	4095.000000	127.000000	1.615830	1.000000	1.687260	1.000000
a0021	3692.000000	127.000000	2.156250	1.000000	1.328125	1.000000
a1754	4095.000000	127.000000	2.003940	1.000000	1.547784	1.000000
a0151	3711.000000	127.000000	1.798561	1.000000	1.346223	1.000000
a1341	14400.000000	1024.000000	2.107424	1.000000	1.446288	1.000000
a1255	16000.000000	1024.000000	2.354492	1.000000	1.419922	1.000000
a0839	16000.000000	1024.000000	2.174840	1.000000	1.666050	1.000000
a4171	4095.000000	127.000000	2.000000	1.000000	1.338916	1.000000
a2799	4095.000000	127.000000	1.826601	1.000000	1.535962	1.000000
a0843	16000.000000	1024.000000	2.188476	1.000000	1.575195	1.000000
a3315	4000.000000	128.000000	2.415902	1.000000	1.258715	1.000000
a3450	3650.000000	257.000000	2.370118	1.000000	1.323241	1.000000
a0454	3650.000000	128.000000	2.156250	1.000000	1.226562	1.000000
a1554	4095.000000	257.000000	2.420018	1.000000	1.339549	1.000000
a2219	4095.000000	127.000000	2.072908	1.000000	1.502463	1.000000
a3185	3692.000000	127.000000	2.023439	1.000000	1.425781	1.000000
a4463	3692.000000	128.000000	1.709960	1.000000	1.651367	1.000000
a2823	13600.000000	1024.000000	2.250975	1.000000	1.442383	1.000000
a4339	3692.000000	127.000000	1.917969	1.000000	1.473633	1.000000
a2639	4095.000000	127.000000	1.818360	1.000000	2.165041	1.000000
a2325	3398.000000	127.000000	1.882144	1.000000	1.558035	1.000000
a2401	3700.000000	127.000000	2.216799	1.000000	1.206054	1.000000
a2649	3398.000000	127.000000	1.000000	1.212121	4.351724	1.212121
a4762	16000.000000	1024.000000	2.365235	1.000000	1.350587	1.000000
a3386	3692.000000	128.000000	2.023439	1.000000	1.670900	1.000000
a4447	3692.000000	128.000000	1.695312	1.000000	1.768556	1.000000
a0036	3300.000000	127.000000	2.040038	1.000000	1.325195	1.000000
a3451	16000.000000	1024.000000	2.354492	1.000000	1.343750	1.000000
a1781	3700.000000	127.000000	1.920897	1.000000	1.452148	1.000000
a1844	4095.000000	127.000000	2.182267	1.000000	1.531035	1.000000
a4238	3650.000000	127.000000	1.931639	1.000000	1.605469	1.000000
a1661	16000.000000	1024.000000	2.316407	1.000000	1.345703	1.000000
a2806	4000.000000	128.000000	2.415902	1.000000	1.258715	1.000000
a4940	3692.000000	127.000000	2.051758	1.000000	1.458985	1.000000
a4662	3692.000000	127.000000	1.899415	1.000000	1.512694	1.000000
a2109	4095.000000	128.000000	2.216184	1.000000	1.699423	1.000000
a2453	3700.000000	127.000000	2.150390	1.000000	1.234374	1.000000
a1955	3692.000000	127.000000	2.188476	1.000000	1.377931	1.000000
a2690	12600.000000	1023.000000	2.645510	1.000000	1.197265	1.000000
a2261	13600.000000	1023.000000	2.064452	1.000000	1.544922	1.000000
a1325	14400.000000	1024.000000	2.216799	1.000000	1.414063	1.000000
a4586	3650.000000	127.000000	2.077149	1.000000	1.307617	1.000000
a1743	3692.000000	127.000000	1.809572	1.000000	1.640625	1.000000
a3524	4095.000000	127.000000	1.981281	1.000000	1.561575	1.000000
a3542	13600.000000	1023.000000	2.420897	1.000000	1.294922	1.000000
a2541	3711.000000	127.000000	1.744141	1.000000	1.683592	1.000000
a1902	3692.000000	127.000000	1.540400	1.000000	1.960904	1.000000
a2073	4095.000000	127.000000	1.965517	1.000000	1.493596	1.000000
a3242	3692.000000	128.000000	2.068359	1.000000	1.442383	1.000000
a2627	16000.000000	1024.000000	2.438477	1.000000	1.336915	1.000000
a4528	3650.000000	128.000000	2.255860	1.000000	1.205078	1.000000
a3797	3692.000000	128.000000	2.064452	1.000000	1.493164	1.000000
a2377	4071.000000	127.000000	2.165041	1.000000	1.230469	1.000000
a3051	3692.000000	127.000000	1.935546	1.000000	1.501953	1.000000
a1611	3300.000000	127.000000	2.240234	1.000000	1.252930	1.000000
a3298	3749.000000	127.000000	1.331822	1.000000	2.270173	1.000000
a1439	16000.000000	1024.000000	2.723630	1.000000	1.244140	1.000000
a2480	3650.000000	255.000000	2.270508	1.000000	1.495117	1.000000
a2203	3650.000000	128.000000	2.240234	1.000000	1.374023	1.000000
a4700	3692.000000	127.000000	2.124022	1.000000	1.328125	1.000000
a2349	3650.000000	127.000000	2.064452	1.000000	1.458985	1.000000
a4886	3650.000000	127.000000	2.348631	1.000000	1.146484	1.000000
a1470	3711.000000	127.000000	1.980469	1.000000	1.379883	1.000000
a4121	3692.000000	127.000000	1.924806	1.000000	1.630858	1.000000
a0884	3692.000000	127.000000	1.868164	1.000000	1.580078	1.000000
a3735	3692.000000	128.000000	2.073244	1.000000	1.398437	1.000000
a2815	3398.000000	127.000000	2.270508	1.000000	1.221680	1.000000
a2902	4071.000000	127.000000	1.698243	1.000000	1.540040	1.000000
a3109	3700.000000	127.000000	1.892577	1.000000	1.265626	1.000000
a4704	3692.000000	127.000000	1.858397	1.000000	1.503906	1.000000
a2071	13600.000000	1024.000000	2.068359	1.000000	1.632813	1.000000
a3764	3692.000000	127.000000	2.040038	1.000000	1.484375	1.000000
a0473	3711.000000	128.000000	1.920897	1.000000	1.452148	1.000000
a2758	14400.000000	1024.000000	2.226562	1.000000	1.421874	1.000000
a3027	13600.000000	1024.000000	2.128905	1.000000	1.540040	1.000000
a3166	4095.000000	127.000000	2.080789	1.000000	1.609852	1.000000
a0360	3711.000000	127.000000	1.892577	1.000000	1.404297	1.000000
a1960	16000.000000	1024.000000	2.381837	1.000000	1.356445	1.000000
a2939	3650.000000	127.000000	2.216799	1.000000	1.257813	1.000000
a0168	32768.000000	796.000000	2.230908	1.000000	1.094408	1.000000
a3978	4095.000000	127.000000	2.146886	1.000000	1.864864	1.000000
a3057	3692.000000	128.000000	2.085936	1.000000	1.316406	1.000000
a4057	13600.000000	1024.000000	1.557659	1.000000	2.234941	1.000000
a3193	4095.000000	128.000000	1.641510	1.000000	1.821802	1.000000
a2989	3692.000000	128.000000	2.202148	1.000000	1.356445	1.000000
a2175	3700.000000	127.000000	1.749999	1.000000	1.581395	1.000000
a1189	3398.000000	127.000000	1.943359	1.000000	1.397460	1.000000
a1827	3700.000000	127.000000	1.738281	1.000000	1.488281	1.000000
a3831	3650.000000	128.000000	2.007814	1.000000	1.519531	1.000000
a0740	3709.000000	127.000000	1.712475	1.000000	2.098442	1.000000
a4888	3650.000000	128.000000	1.855670	1.000000	2.284910	1.000000
a0816	3300.000000	127.000000	2.207033	1.000000	1.223632	1.000000
a3745	3692.000000	128.000000	2.255860	1.000000	1.379883	1.000000
a1730	3692.000000	127.000000	1.992187	1.000000	1.460938	1.000000
a3143	12600.000000	1023.000000	2.365235	1.000000	1.341797	1.000000
a1578	13600.000000	1022.000000	2.073244	1.000000	1.546874	1.000000
a2070	14400.000000	1024.000000	2.311524	1.000000	1.328125	1.000000
a0615	16000.000000	1024.000000	2.653322	1.000000	1.387696	1.000000
a0520	13600.000000	1024.000000	1.557659	1.000000	2.234941	1.000000
